0.000000,0.400000,0.400000,0.632456
0.000000,3.774917,1.299038,3.491060
0.000000,0.400000,0.489898,0.489898
0.000000,0.433013,2.345208,2.165064
0.000000,0.000000,15.380507,15.380507
0.000000,2.727636,7.002857,7.138627
0.000000,0.000000,2.244994,2.244994
0.000000,0.471405,3.091206,2.828427
0.000000,0.489898,4.354308,3.878144
0.000000,0.000000,0.000000,0.000000
0.000000,0.489898,3.370460,3.382307
0.000000,0.000000,18.160000,18.160000
